"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","class","fuzzy_score"
"Sorex_preblei","Sorex preblei","1 - exact_fullsci_w_ssp","Sorex preblei",NA,NA,NA,"Mammalia",NA
"Sorex_pribilofensis","Sorex pribilofensis","1 - exact_fullsci_w_ssp","Sorex pribilofensis",NA,NA,NA,"Mammalia",NA
"Sorex_raddei","Sorex raddei","1 - exact_fullsci_w_ssp","Sorex raddei",NA,NA,NA,"Mammalia",NA
"Sorex_roboratus","Sorex roboratus","1 - exact_fullsci_w_ssp","Sorex roboratus",NA,NA,NA,"Mammalia",NA
"Sorex_rohweri","Sorex rohweri","1 - exact_fullsci_w_ssp","Sorex rohweri",NA,NA,NA,"Mammalia",NA
"Sorex_samniticus","Sorex samniticus","1 - exact_fullsci_w_ssp","Sorex samniticus",NA,NA,NA,"Mammalia",NA
"Sorex_satunini","Sorex satunini","1 - exact_fullsci_w_ssp","Sorex satunini",NA,NA,NA,"Mammalia",NA
"Sorex_saussurei","Sorex saussurei","1 - exact_fullsci_w_ssp","Sorex saussurei",NA,NA,NA,"Mammalia",NA
"Sorex_sclateri","Sorex sclateri","1 - exact_fullsci_w_ssp","Sorex sclateri",NA,NA,NA,"Mammalia",NA
"Sorex_shinto","Sorex shinto","1 - exact_fullsci_w_ssp","Sorex shinto",NA,NA,NA,"Mammalia",NA
"Sorex_sinalis","Sorex sinalis","1 - exact_fullsci_w_ssp","Sorex sinalis",NA,NA,NA,"Mammalia",NA
"Sorex_sonomae","Sorex sonomae","1 - exact_fullsci_w_ssp","Sorex sonomae",NA,NA,NA,"Mammalia",NA
"Sorex_stizodon","Sorex stizodon","1 - exact_fullsci_w_ssp","Sorex stizodon",NA,NA,NA,"Mammalia",NA
"Sorex_tenellus","Sorex tenellus","1 - exact_fullsci_w_ssp","Sorex tenellus",NA,NA,NA,"Mammalia",NA
"Sorex_thibetanus","Sorex thibetanus","1 - exact_fullsci_w_ssp","Sorex thibetanus",NA,NA,NA,"Mammalia",NA
"Sorex_trowbridgii","Sorex trowbridgii","1 - exact_fullsci_w_ssp","Sorex trowbridgii",NA,NA,NA,"Mammalia",NA
"Sorex_tundrensis","Sorex tundrensis","1 - exact_fullsci_w_ssp","Sorex tundrensis",NA,NA,NA,"Mammalia",NA
"Sorex_ugyunak","Sorex ugyunak","1 - exact_fullsci_w_ssp","Sorex ugyunak",NA,NA,NA,"Mammalia",NA
"Sorex_unguiculatus","Sorex unguiculatus","1 - exact_fullsci_w_ssp","Sorex unguiculatus",NA,NA,NA,"Mammalia",NA
"Sorex_vagrans","Sorex vagrans","1 - exact_fullsci_w_ssp","Sorex vagrans",NA,NA,NA,"Mammalia",NA
"Sorex_ventralis","Sorex ventralis","1 - exact_fullsci_w_ssp","Sorex ventralis",NA,NA,NA,"Mammalia",NA
"Sorex_veraecrucis","Sorex veraecrucis","1 - exact_fullsci_w_ssp","Sorex veraecrucis",NA,NA,NA,"Mammalia",NA
"Sorex_veraepacis","Sorex veraepacis","1 - exact_fullsci_w_ssp","Sorex veraepacis",NA,NA,NA,"Mammalia",NA
"Sorex_volnuchini","Sorex volnuchini","1 - exact_fullsci_w_ssp","Sorex volnuchini",NA,NA,NA,"Mammalia",NA
"Soricomys_kalinga","Soricomys kalinga","1 - exact_fullsci_w_ssp","Soricomys kalinga",NA,NA,NA,"Mammalia",NA
"Soricomys_montanus","Soricomys montanus","1 - exact_fullsci_w_ssp","Soricomys montanus",NA,NA,NA,"Mammalia",NA
"Soricomys_musseri","Soricomys musseri","1 - exact_fullsci_w_ssp","Soricomys musseri",NA,NA,NA,"Mammalia",NA
"Soriculus_nigrescens","Soriculus nigrescens","1 - exact_fullsci_w_ssp","Soriculus nigrescens",NA,NA,NA,"Mammalia",NA
"Sotalia_fluviatilis","Sotalia fluviatilis","1 - exact_fullsci_w_ssp","Sotalia fluviatilis",NA,NA,NA,"Mammalia",NA
"Sotalia_guianensis","Sotalia guianensis","1 - exact_fullsci_w_ssp","Sotalia guianensis",NA,NA,NA,"Mammalia",NA
"Sousa_chinensis","Sousa chinensis","1 - exact_fullsci_w_ssp","Sousa chinensis",NA,NA,NA,"Mammalia",NA
"Sousa_sahulensis","Sousa sahulensis","1 - exact_fullsci_w_ssp","Sousa sahulensis",NA,NA,NA,"Mammalia",NA
"Sousa_teuszii","Sousa teuszii","1 - exact_fullsci_w_ssp","Sousa teuszii",NA,NA,NA,"Mammalia",NA
"Spalacopus_cyanus","Spalacopus cyanus","1 - exact_fullsci_w_ssp","Spalacopus cyanus",NA,NA,NA,"Mammalia",NA
"Spalax_arenarius","Spalax arenarius","1 - exact_fullsci_w_ssp","Spalax arenarius",NA,NA,NA,"Mammalia",NA
"Spalax_giganteus","Spalax giganteus","1 - exact_fullsci_w_ssp","Spalax giganteus",NA,NA,NA,"Mammalia",NA
"Spalax_graecus","Spalax graecus","1 - exact_fullsci_w_ssp","Spalax graecus",NA,NA,NA,"Mammalia",NA
"Spalax_microphthalmus","Spalax microphthalmus","1 - exact_fullsci_w_ssp","Spalax microphthalmus",NA,NA,NA,"Mammalia",NA
"Spalax_uralensis","Spalax uralensis","1 - exact_fullsci_w_ssp","Spalax uralensis",NA,NA,NA,"Mammalia",NA
"Spalax_zemni","Spalax zemni","1 - exact_fullsci_w_ssp","Spalax zemni",NA,NA,NA,"Mammalia",NA
"Speothos_venaticus","Speothos venaticus","1 - exact_fullsci_w_ssp","Speothos venaticus",NA,NA,NA,"Mammalia",NA
"Spermophilus_alashanicus","Spermophilus alashanicus","1 - exact_fullsci_w_ssp","Spermophilus alashanicus",NA,NA,NA,"Mammalia",NA
"Spermophilus_brevicauda","Spermophilus brevicauda","1 - exact_fullsci_w_ssp","Spermophilus brevicauda",NA,NA,NA,"Mammalia",NA
"Spermophilus_citellus","Spermophilus citellus","1 - exact_fullsci_w_ssp","Spermophilus citellus",NA,NA,NA,"Mammalia",NA
"Spermophilus_dauricus","Spermophilus dauricus","1 - exact_fullsci_w_ssp","Spermophilus dauricus",NA,NA,NA,"Mammalia",NA
"Spermophilus_erythrogenys","Spermophilus erythrogenys","1 - exact_fullsci_w_ssp","Spermophilus erythrogenys",NA,NA,NA,"Mammalia",NA
"Spermophilus_fulvus","Spermophilus fulvus","1 - exact_fullsci_w_ssp","Spermophilus fulvus",NA,NA,NA,"Mammalia",NA
"Spermophilus_major","Spermophilus major","1 - exact_fullsci_w_ssp","Spermophilus major",NA,NA,NA,"Mammalia",NA
"Spermophilus_pallidicauda","Spermophilus pallidicauda","1 - exact_fullsci_w_ssp","Spermophilus pallidicauda",NA,NA,NA,"Mammalia",NA
"Spermophilus_pygmaeus","Spermophilus pygmaeus","1 - exact_fullsci_w_ssp","Spermophilus pygmaeus",NA,NA,NA,"Mammalia",NA
"Spermophilus_relictus","Spermophilus relictus","1 - exact_fullsci_w_ssp","Spermophilus relictus",NA,NA,NA,"Mammalia",NA
"Spermophilus_suslicus","Spermophilus suslicus","1 - exact_fullsci_w_ssp","Spermophilus suslicus",NA,NA,NA,"Mammalia",NA
"Spermophilus_taurensis","Spermophilus taurensis","1 - exact_fullsci_w_ssp","Spermophilus taurensis",NA,NA,NA,"Mammalia",NA
"Spermophilus_xanthoprymnus","Spermophilus xanthoprymnus","1 - exact_fullsci_w_ssp","Spermophilus xanthoprymnus",NA,NA,NA,"Mammalia",NA
"Sphaerias_blanfordi","Sphaerias blanfordi","1 - exact_fullsci_w_ssp","Sphaerias blanfordi",NA,NA,NA,"Mammalia",NA
"Sphaeronycteris_toxophyllum","Sphaeronycteris toxophyllum","1 - exact_fullsci_w_ssp","Sphaeronycteris toxophyllum",NA,NA,NA,"Mammalia",NA
"Spilocuscus_kraemeri","Spilocuscus kraemeri","1 - exact_fullsci_w_ssp","Spilocuscus kraemeri",NA,NA,NA,"Mammalia",NA
"Spilocuscus_maculatus","Spilocuscus maculatus","1 - exact_fullsci_w_ssp","Spilocuscus maculatus",NA,NA,NA,"Mammalia",NA
"Spilocuscus_papuensis","Spilocuscus papuensis","1 - exact_fullsci_w_ssp","Spilocuscus papuensis",NA,NA,NA,"Mammalia",NA
"Spilocuscus_rufoniger","Spilocuscus rufoniger","1 - exact_fullsci_w_ssp","Spilocuscus rufoniger",NA,NA,NA,"Mammalia",NA
"Spilocuscus_wilsoni","Spilocuscus wilsoni","1 - exact_fullsci_w_ssp","Spilocuscus wilsoni",NA,NA,NA,"Mammalia",NA
"Spilogale_angustifrons","Spilogale angustifrons","1 - exact_fullsci_w_ssp","Spilogale angustifrons",NA,NA,NA,"Mammalia",NA
"Spilogale_gracilis","Spilogale gracilis","1 - exact_fullsci_w_ssp","Spilogale gracilis",NA,NA,NA,"Mammalia",NA
"Spilogale_putorius","Spilogale putorius","1 - exact_fullsci_w_ssp","Spilogale putorius",NA,NA,NA,"Mammalia",NA
"Spilogale_pygmaea","Spilogale pygmaea","1 - exact_fullsci_w_ssp","Spilogale pygmaea",NA,NA,NA,"Mammalia",NA
"Srilankamys_ohiensis","Srilankamys ohiensis","1 - exact_fullsci_w_ssp","Srilankamys ohiensis",NA,NA,NA,"Mammalia",NA
"Steatomys_bocagei","Steatomys bocagei","1 - exact_fullsci_w_ssp","Steatomys bocagei",NA,NA,NA,"Mammalia",NA
"Steatomys_caurinus","Steatomys caurinus","1 - exact_fullsci_w_ssp","Steatomys caurinus",NA,NA,NA,"Mammalia",NA
"Steatomys_cuppedius","Steatomys cuppedius","1 - exact_fullsci_w_ssp","Steatomys cuppedius",NA,NA,NA,"Mammalia",NA
"Steatomys_jacksoni","Steatomys jacksoni","1 - exact_fullsci_w_ssp","Steatomys jacksoni",NA,NA,NA,"Mammalia",NA
"Steatomys_krebsii","Steatomys krebsii","1 - exact_fullsci_w_ssp","Steatomys krebsii",NA,NA,NA,"Mammalia",NA
"Steatomys_opimus","Steatomys opimus","1 - exact_fullsci_w_ssp","Steatomys opimus",NA,NA,NA,"Mammalia",NA
"Steatomys_parvus","Steatomys parvus","1 - exact_fullsci_w_ssp","Steatomys parvus",NA,NA,NA,"Mammalia",NA
"Steatomys_pratensis","Steatomys pratensis","1 - exact_fullsci_w_ssp","Steatomys pratensis",NA,NA,NA,"Mammalia",NA
"Stenella_attenuata","Stenella attenuata","1 - exact_fullsci_w_ssp","Stenella attenuata",NA,NA,NA,"Mammalia",NA
"Stenella_clymene","Stenella clymene","1 - exact_fullsci_w_ssp","Stenella clymene",NA,NA,NA,"Mammalia",NA
"Stenella_coeruleoalba","Stenella coeruleoalba","1 - exact_fullsci_w_ssp","Stenella coeruleoalba",NA,NA,NA,"Mammalia",NA
"Stenella_frontalis","Stenella frontalis","1 - exact_fullsci_w_ssp","Stenella frontalis",NA,NA,NA,"Mammalia",NA
"Stenella_longirostris","Stenella longirostris","1 - exact_fullsci_w_ssp","Stenella longirostris",NA,NA,NA,"Mammalia",NA
"Steno_bredanensis","Steno bredanensis","1 - exact_fullsci_w_ssp","Steno bredanensis",NA,NA,NA,"Mammalia",NA
"Stenocephalemys_albipes","Stenocephalemys albipes","1 - exact_fullsci_w_ssp","Stenocephalemys albipes",NA,NA,NA,"Mammalia",NA
"Stenocephalemys_griseicauda","Stenocephalemys griseicauda","1 - exact_fullsci_w_ssp","Stenocephalemys griseicauda",NA,NA,NA,"Mammalia",NA
"Stenocephalemys_ruppi","Stenocephalemys ruppi","1 - exact_fullsci_w_ssp","Stenocephalemys ruppi",NA,NA,NA,"Mammalia",NA
"Stenoderma_rufum","Stenoderma rufum","1 - exact_fullsci_w_ssp","Stenoderma rufum",NA,NA,NA,"Mammalia",NA
"Stochomys_longicaudatus","Stochomys longicaudatus","1 - exact_fullsci_w_ssp","Stochomys longicaudatus",NA,NA,NA,"Mammalia",NA
"Strigocuscus_celebensis","Strigocuscus celebensis","1 - exact_fullsci_w_ssp","Strigocuscus celebensis",NA,NA,NA,"Mammalia",NA
"Sturnira_angeli","Sturnira angeli","1 - exact_fullsci_w_ssp","Sturnira angeli",NA,NA,NA,"Mammalia",NA
"Sturnira_aratathomasi","Sturnira aratathomasi","1 - exact_fullsci_w_ssp","Sturnira aratathomasi",NA,NA,NA,"Mammalia",NA
"Sturnira_bakeri","Sturnira bakeri","1 - exact_fullsci_w_ssp","Sturnira bakeri",NA,NA,NA,"Mammalia",NA
"Sturnira_bidens","Sturnira bidens","1 - exact_fullsci_w_ssp","Sturnira bidens",NA,NA,NA,"Mammalia",NA
"Sturnira_bogotensis","Sturnira bogotensis","1 - exact_fullsci_w_ssp","Sturnira bogotensis",NA,NA,NA,"Mammalia",NA
"Sturnira_burtonlimi","Sturnira burtonlimi","1 - exact_fullsci_w_ssp","Sturnira burtonlimi",NA,NA,NA,"Mammalia",NA
"Sturnira_erythromos","Sturnira erythromos","1 - exact_fullsci_w_ssp","Sturnira erythromos",NA,NA,NA,"Mammalia",NA
"Sturnira_hondurensis","Sturnira hondurensis","1 - exact_fullsci_w_ssp","Sturnira hondurensis",NA,NA,NA,"Mammalia",NA
"Sturnira_koopmanhilli","Sturnira koopmanhilli","1 - exact_fullsci_w_ssp","Sturnira koopmanhilli",NA,NA,NA,"Mammalia",NA
"Sturnira_lilium","Sturnira lilium","1 - exact_fullsci_w_ssp","Sturnira lilium",NA,NA,NA,"Mammalia",NA
"Sturnira_ludovici","Sturnira ludovici","1 - exact_fullsci_w_ssp","Sturnira ludovici",NA,NA,NA,"Mammalia",NA
"Sturnira_luisi","Sturnira luisi","1 - exact_fullsci_w_ssp","Sturnira luisi",NA,NA,NA,"Mammalia",NA
"Sturnira_magna","Sturnira magna","1 - exact_fullsci_w_ssp","Sturnira magna",NA,NA,NA,"Mammalia",NA
"Sturnira_mistratensis","Sturnira mistratensis","1 - exact_fullsci_w_ssp","Sturnira mistratensis",NA,NA,NA,"Mammalia",NA
"Sturnira_mordax","Sturnira mordax","1 - exact_fullsci_w_ssp","Sturnira mordax",NA,NA,NA,"Mammalia",NA
"Sturnira_nana","Sturnira nana","1 - exact_fullsci_w_ssp","Sturnira nana",NA,NA,NA,"Mammalia",NA
"Sturnira_oporaphilum","Sturnira oporaphilum","1 - exact_fullsci_w_ssp","Sturnira oporaphilum",NA,NA,NA,"Mammalia",NA
"Sturnira_parvidens","Sturnira parvidens","1 - exact_fullsci_w_ssp","Sturnira parvidens",NA,NA,NA,"Mammalia",NA
"Sturnira_paulsoni","Sturnira paulsoni","1 - exact_fullsci_w_ssp","Sturnira paulsoni",NA,NA,NA,"Mammalia",NA
"Sturnira_perla","Sturnira perla","1 - exact_fullsci_w_ssp","Sturnira perla",NA,NA,NA,"Mammalia",NA
"Sturnira_sorianoi","Sturnira sorianoi","1 - exact_fullsci_w_ssp","Sturnira sorianoi",NA,NA,NA,"Mammalia",NA
"Sturnira_tildae","Sturnira tildae","1 - exact_fullsci_w_ssp","Sturnira tildae",NA,NA,NA,"Mammalia",NA
"Styloctenium_mindorensis","Styloctenium mindorensis","1 - exact_fullsci_w_ssp","Styloctenium mindorensis",NA,NA,NA,"Mammalia",NA
"Styloctenium_wallacei","Styloctenium wallacei","1 - exact_fullsci_w_ssp","Styloctenium wallacei",NA,NA,NA,"Mammalia",NA
"Stylodipus_andrewsi","Stylodipus andrewsi","1 - exact_fullsci_w_ssp","Stylodipus andrewsi",NA,NA,NA,"Mammalia",NA
"Stylodipus_sungorus","Stylodipus sungorus","1 - exact_fullsci_w_ssp","Stylodipus sungorus",NA,NA,NA,"Mammalia",NA
"Stylodipus_telum","Stylodipus telum","1 - exact_fullsci_w_ssp","Stylodipus telum",NA,NA,NA,"Mammalia",NA
"Submyotodon_latirostris","Submyotodon latirostris","1 - exact_fullsci_w_ssp","Submyotodon latirostris",NA,NA,NA,"Mammalia",NA
"Suncus_aequatorius","Suncus aequatorius","1 - exact_fullsci_w_ssp","Suncus aequatorius",NA,NA,NA,"Mammalia",NA
"Suncus_ater","Suncus ater","1 - exact_fullsci_w_ssp","Suncus ater",NA,NA,NA,"Mammalia",NA
"Suncus_dayi","Suncus dayi","1 - exact_fullsci_w_ssp","Suncus dayi",NA,NA,NA,"Mammalia",NA
"Suncus_etruscus","Suncus etruscus","1 - exact_fullsci_w_ssp","Suncus etruscus",NA,NA,NA,"Mammalia",NA
"Suncus_fellowesgordoni","Suncus fellowesgordoni","1 - exact_fullsci_w_ssp","Suncus fellowesgordoni",NA,NA,NA,"Mammalia",NA
"Suncus_hosei","Suncus hosei","1 - exact_fullsci_w_ssp","Suncus hosei",NA,NA,NA,"Mammalia",NA
"Suncus_hututsi","Suncus hututsi","1 - exact_fullsci_w_ssp","Suncus hututsi",NA,NA,NA,"Mammalia",NA
"Suncus_infinitesimus","Suncus infinitesimus","1 - exact_fullsci_w_ssp","Suncus infinitesimus",NA,NA,NA,"Mammalia",NA
"Suncus_malayanus","Suncus malayanus","1 - exact_fullsci_w_ssp","Suncus malayanus",NA,NA,NA,"Mammalia",NA
"Suncus_mertensi","Suncus mertensi","1 - exact_fullsci_w_ssp","Suncus mertensi",NA,NA,NA,"Mammalia",NA
"Suncus_montanus","Suncus montanus","1 - exact_fullsci_w_ssp","Suncus montanus",NA,NA,NA,"Mammalia",NA
"Suncus_murinus","Suncus murinus","1 - exact_fullsci_w_ssp","Suncus murinus",NA,NA,NA,"Mammalia",NA
"Suncus_remyi","Suncus remyi","1 - exact_fullsci_w_ssp","Suncus remyi",NA,NA,NA,"Mammalia",NA
"Suncus_stoliczkanus","Suncus stoliczkanus","1 - exact_fullsci_w_ssp","Suncus stoliczkanus",NA,NA,NA,"Mammalia",NA
"Suncus_varilla","Suncus varilla","1 - exact_fullsci_w_ssp","Suncus varilla",NA,NA,NA,"Mammalia",NA
"Suncus_zeylanicus","Suncus zeylanicus","1 - exact_fullsci_w_ssp","Suncus zeylanicus",NA,NA,NA,"Mammalia",NA
"Sundamys_infraluteus","Sundamys infraluteus","1 - exact_fullsci_w_ssp","Sundamys infraluteus",NA,NA,NA,"Mammalia",NA
"Sundamys_maxi","Sundamys maxi","1 - exact_fullsci_w_ssp","Sundamys maxi",NA,NA,NA,"Mammalia",NA
"Sundamys_muelleri","Sundamys muelleri","1 - exact_fullsci_w_ssp","Sundamys muelleri",NA,NA,NA,"Mammalia",NA
"Sundasciurus_brookei","Sundasciurus brookei","1 - exact_fullsci_w_ssp","Sundasciurus brookei",NA,NA,NA,"Mammalia",NA
"Sundasciurus_davensis","Sundasciurus davensis","1 - exact_fullsci_w_ssp","Sundasciurus davensis",NA,NA,NA,"Mammalia",NA
"Sundasciurus_fraterculus","Sundasciurus fraterculus","1 - exact_fullsci_w_ssp","Sundasciurus fraterculus",NA,NA,NA,"Mammalia",NA
"Sundasciurus_hippurus","Sundasciurus hippurus","1 - exact_fullsci_w_ssp","Sundasciurus hippurus",NA,NA,NA,"Mammalia",NA
"Sundasciurus_hoogstraali","Sundasciurus hoogstraali","1 - exact_fullsci_w_ssp","Sundasciurus hoogstraali",NA,NA,NA,"Mammalia",NA
"Sundasciurus_jentinki","Sundasciurus jentinki","1 - exact_fullsci_w_ssp","Sundasciurus jentinki",NA,NA,NA,"Mammalia",NA
"Sundasciurus_juvencus","Sundasciurus juvencus","1 - exact_fullsci_w_ssp","Sundasciurus juvencus",NA,NA,NA,"Mammalia",NA
"Sundasciurus_lowii","Sundasciurus lowii","1 - exact_fullsci_w_ssp","Sundasciurus lowii",NA,NA,NA,"Mammalia",NA
"Sundasciurus_mindanensis","Sundasciurus mindanensis","1 - exact_fullsci_w_ssp","Sundasciurus mindanensis",NA,NA,NA,"Mammalia",NA
"Sundasciurus_moellendorffi","Sundasciurus moellendorffi","1 - exact_fullsci_w_ssp","Sundasciurus moellendorffi",NA,NA,NA,"Mammalia",NA
"Sundasciurus_philippinensis","Sundasciurus philippinensis","1 - exact_fullsci_w_ssp","Sundasciurus philippinensis",NA,NA,NA,"Mammalia",NA
"Sundasciurus_rabori","Sundasciurus rabori","1 - exact_fullsci_w_ssp","Sundasciurus rabori",NA,NA,NA,"Mammalia",NA
"Sundasciurus_samarensis","Sundasciurus samarensis","1 - exact_fullsci_w_ssp","Sundasciurus samarensis",NA,NA,NA,"Mammalia",NA
"Sundasciurus_steerii","Sundasciurus steerii","1 - exact_fullsci_w_ssp","Sundasciurus steerii",NA,NA,NA,"Mammalia",NA
"Sundasciurus_tenuis","Sundasciurus tenuis","1 - exact_fullsci_w_ssp","Sundasciurus tenuis",NA,NA,NA,"Mammalia",NA
"Surdisorex_norae","Surdisorex norae","1 - exact_fullsci_w_ssp","Surdisorex norae",NA,NA,NA,"Mammalia",NA
"Surdisorex_polulus","Surdisorex polulus","1 - exact_fullsci_w_ssp","Surdisorex polulus",NA,NA,NA,"Mammalia",NA
"Surdisorex_schlitteri","Surdisorex schlitteri","1 - exact_fullsci_w_ssp","Surdisorex schlitteri",NA,NA,NA,"Mammalia",NA
"Suricata_suricatta","Suricata suricatta","1 - exact_fullsci_w_ssp","Suricata suricatta",NA,NA,NA,"Mammalia",NA
"Sus_ahoenobarbus","Sus ahoenobarbus","1 - exact_fullsci_w_ssp","Sus ahoenobarbus",NA,NA,NA,"Mammalia",NA
"Sus_barbatus","Sus barbatus","1 - exact_fullsci_w_ssp","Sus barbatus",NA,NA,NA,"Mammalia",NA
"Sus_cebifrons","Sus cebifrons","1 - exact_fullsci_w_ssp","Sus cebifrons",NA,NA,NA,"Mammalia",NA
"Sus_celebensis","Sus celebensis","1 - exact_fullsci_w_ssp","Sus celebensis",NA,NA,NA,"Mammalia",NA
"Sus_oliveri","Sus oliveri","1 - exact_fullsci_w_ssp","Sus oliveri",NA,NA,NA,"Mammalia",NA
"Sus_philippensis","Sus philippensis","1 - exact_fullsci_w_ssp","Sus philippensis",NA,NA,NA,"Mammalia",NA
"Sus_scrofa","Sus scrofa","1 - exact_fullsci_w_ssp","Sus scrofa",NA,NA,NA,"Mammalia",NA
"Sus_verrucosus","Sus verrucosus","1 - exact_fullsci_w_ssp","Sus verrucosus",NA,NA,NA,"Mammalia",NA
"Syconycteris_australis","Syconycteris australis","1 - exact_fullsci_w_ssp","Syconycteris australis",NA,NA,NA,"Mammalia",NA
"Syconycteris_carolinae","Syconycteris carolinae","1 - exact_fullsci_w_ssp","Syconycteris carolinae",NA,NA,NA,"Mammalia",NA
"Syconycteris_hobbit","Syconycteris hobbit","1 - exact_fullsci_w_ssp","Syconycteris hobbit",NA,NA,NA,"Mammalia",NA
"Sylvicapra_grimmia","Sylvicapra grimmia","1 - exact_fullsci_w_ssp","Sylvicapra grimmia",NA,NA,NA,"Mammalia",NA
"Sylvilagus_aquaticus","Sylvilagus aquaticus","1 - exact_fullsci_w_ssp","Sylvilagus aquaticus",NA,NA,NA,"Mammalia",NA
"Sylvilagus_audubonii","Sylvilagus audubonii","1 - exact_fullsci_w_ssp","Sylvilagus audubonii",NA,NA,NA,"Mammalia",NA
"Sylvilagus_bachmani","Sylvilagus bachmani","1 - exact_fullsci_w_ssp","Sylvilagus bachmani",NA,NA,NA,"Mammalia",NA
"Sylvilagus_brasiliensis","Sylvilagus brasiliensis","1 - exact_fullsci_w_ssp","Sylvilagus brasiliensis",NA,NA,NA,"Mammalia",NA
"Sylvilagus_cognatus","Sylvilagus cognatus","1 - exact_fullsci_w_ssp","Sylvilagus cognatus",NA,NA,NA,"Mammalia",NA
"Sylvilagus_cunicularius","Sylvilagus cunicularius","1 - exact_fullsci_w_ssp","Sylvilagus cunicularius",NA,NA,NA,"Mammalia",NA
"Sylvilagus_dicei","Sylvilagus dicei","1 - exact_fullsci_w_ssp","Sylvilagus dicei",NA,NA,NA,"Mammalia",NA
"Sylvilagus_floridanus","Sylvilagus floridanus","1 - exact_fullsci_w_ssp","Sylvilagus floridanus",NA,NA,NA,"Mammalia",NA
"Sylvilagus_graysoni","Sylvilagus graysoni","1 - exact_fullsci_w_ssp","Sylvilagus graysoni",NA,NA,NA,"Mammalia",NA
"Sylvilagus_insonus","Sylvilagus insonus","1 - exact_fullsci_w_ssp","Sylvilagus insonus",NA,NA,NA,"Mammalia",NA
"Sylvilagus_nuttallii","Sylvilagus nuttallii","1 - exact_fullsci_w_ssp","Sylvilagus nuttallii",NA,NA,NA,"Mammalia",NA
"Sylvilagus_obscurus","Sylvilagus obscurus","1 - exact_fullsci_w_ssp","Sylvilagus obscurus",NA,NA,NA,"Mammalia",NA
"Sylvilagus_palustris","Sylvilagus palustris","1 - exact_fullsci_w_ssp","Sylvilagus palustris",NA,NA,NA,"Mammalia",NA
"Sylvilagus_robustus","Sylvilagus robustus","1 - exact_fullsci_w_ssp","Sylvilagus robustus",NA,NA,NA,"Mammalia",NA
"Sylvilagus_transitionalis","Sylvilagus transitionalis","1 - exact_fullsci_w_ssp","Sylvilagus transitionalis",NA,NA,NA,"Mammalia",NA
"Sylvilagus_varynaensis","Sylvilagus varynaensis","1 - exact_fullsci_w_ssp","Sylvilagus varynaensis",NA,NA,NA,"Mammalia",NA
"Sylvisorex_akaibei","Sylvisorex akaibei","1 - exact_fullsci_w_ssp","Sylvisorex akaibei",NA,NA,NA,"Mammalia",NA
"Sylvisorex_camerunensis","Sylvisorex camerunensis","1 - exact_fullsci_w_ssp","Sylvisorex camerunensis",NA,NA,NA,"Mammalia",NA
"Sylvisorex_corbeti","Sylvisorex corbeti","1 - exact_fullsci_w_ssp","Sylvisorex corbeti",NA,NA,NA,"Mammalia",NA
"Sylvisorex_granti","Sylvisorex granti","1 - exact_fullsci_w_ssp","Sylvisorex granti",NA,NA,NA,"Mammalia",NA
"Sylvisorex_howelli","Sylvisorex howelli","1 - exact_fullsci_w_ssp","Sylvisorex howelli",NA,NA,NA,"Mammalia",NA
"Sylvisorex_isabellae","Sylvisorex isabellae","1 - exact_fullsci_w_ssp","Sylvisorex isabellae",NA,NA,NA,"Mammalia",NA
"Sylvisorex_johnstoni","Sylvisorex johnstoni","1 - exact_fullsci_w_ssp","Sylvisorex johnstoni",NA,NA,NA,"Mammalia",NA
"Sylvisorex_konganensis","Sylvisorex konganensis","1 - exact_fullsci_w_ssp","Sylvisorex konganensis",NA,NA,NA,"Mammalia",NA
"Sylvisorex_lunaris","Sylvisorex lunaris","1 - exact_fullsci_w_ssp","Sylvisorex lunaris",NA,NA,NA,"Mammalia",NA
"Sylvisorex_morio","Sylvisorex morio","1 - exact_fullsci_w_ssp","Sylvisorex morio",NA,NA,NA,"Mammalia",NA
"Sylvisorex_ollula","Sylvisorex ollula","1 - exact_fullsci_w_ssp","Sylvisorex ollula",NA,NA,NA,"Mammalia",NA
"Sylvisorex_oriundus","Sylvisorex oriundus","1 - exact_fullsci_w_ssp","Sylvisorex oriundus",NA,NA,NA,"Mammalia",NA
"Sylvisorex_pluvialis","Sylvisorex pluvialis","1 - exact_fullsci_w_ssp","Sylvisorex pluvialis",NA,NA,NA,"Mammalia",NA
"Sylvisorex_silvanorum","Sylvisorex silvanorum","1 - exact_fullsci_w_ssp","Sylvisorex silvanorum",NA,NA,NA,"Mammalia",NA
"Sylvisorex_vulcanorum","Sylvisorex vulcanorum","1 - exact_fullsci_w_ssp","Sylvisorex vulcanorum",NA,NA,NA,"Mammalia",NA
"Symphalangus_syndactylus","Symphalangus syndactylus","1 - exact_fullsci_w_ssp","Symphalangus syndactylus",NA,NA,NA,"Mammalia",NA
"Synaptomys_borealis","Synaptomys borealis","1 - exact_fullsci_w_ssp","Synaptomys borealis",NA,NA,NA,"Mammalia",NA
"Synaptomys_cooperi","Synaptomys cooperi","1 - exact_fullsci_w_ssp","Synaptomys cooperi",NA,NA,NA,"Mammalia",NA
"Syncerus_caffer","Syncerus caffer","1 - exact_fullsci_w_ssp","Syncerus caffer",NA,NA,NA,"Mammalia",NA
