"Accepted","Synonym"
"Crocuta_crocuta","Crocuta_rufopicta"
"Crocuta_crocuta","Crocuta_thomasi"
"Crocuta_crocuta","Hyaena_capensis"
"Crocuta_crocuta","Hyaena_crocuta"
"Crocuta_crocuta","Hyaena_cuvieri"
"Crocuta_crocuta","Hyaena_gariepensis"
"Crocuta_crocuta","Hyaena_germinans"
"Crocuta_crocuta","Hyaena_leontiewi"
"Crocuta_crocuta","Hyaena_maculata"
"Crocuta_crocuta","Hyaena_noltei"
"Crocuta_crocuta","Hyaena_rufa"
"Crocuta_crocuta","Hyaena_thierryi"
"Crocuta_crocuta","Hyaena_togoensis"
"Crocuta_crocuta","Hyaena_wismanni"
"Crossarchus_alexandri","Crossarchus_alexandri"
"Crossarchus_ansorgei","Crossarchus_ansorgei"
"Crossarchus_obscurus","Crossarchus_obscurus"
"Crossarchus_platycephalus","Crossarchus_platycephalus"
"Crossomys_moncktoni","Crossomys_moncktoni"
"Crunomys_celebensis","Crunomys_celebensis"
"Crunomys_fallax","Crunomys_fallax"
"Crunomys_melanius","Crunomys_melanius"
"Crunomys_melanius","Crunomys_rabori"
"Crunomys_suncoides","Crunomys_suncoides"
"Cryptochloris_wintoni","Cryptochloris_wintoni"
"Cryptochloris_zyli","Cryptochloris_zyli"
"Cryptomys_hottentotus","Cryptomys_hottentotus"
"Cryptomys_hottentotus","Bathyergus_hottentotus"
"Cryptonanus_agricolai","Gracilinanus_agricolai"
"Cryptonanus_chacoensis","Cryptonanus_chacoensis"
"Cryptonanus_chacoensis","Gracilinanus_chacoensis"
"Cryptonanus_chacoensis","Marmosa_agilis"
"Cryptonanus_guahybae","Gracilinanus_microtarsus"
"Cryptonanus_unduaviensis","Cryptonanus_unduaviensis"
"Cryptonanus_unduaviensis","Marmosa_unduaviensis"
"Cryptoprocta_ferox","Cryptoprocta_ferox"
"Cryptoprocta_spelea","Cryptoprocta_spelea"
"Cryptotis_alticola","Cryptotis_alticola"
"Cryptotis_aroensis","Cryptotis_aroensis"
"Cryptotis_brachyonyx","Cryptotis_brachyonyx"
"Cryptotis_endersi","Cryptotis_endersi"
"Cryptotis_equatoris","Cryptotis_equatoris"
"Cryptotis_goldmani","Cryptotis_goldmani"
"Cryptotis_goldmani","Cryptotis_guerrerensis"
"Cryptotis_goodwini","Cryptotis_goodwini"
"Cryptotis_gracilis","Cryptotis_gracilis"
"Cryptotis_griseoventris","Cryptotis_griseoventris"
"Cryptotis_hondurensis","Cryptotis_hondurensis"
"Cryptotis_lacandonensis","Cryptotis_lacandonensis"
"Cryptotis_lacertosus","Cryptotis_lacertosus"
"Cryptotis_mam","Cryptotis_mam"
"Cryptotis_mayensis","Cryptotis_mayensis"
"Cryptotis_meridensis","Cryptotis_meridensis"
"Cryptotis_meridensis","Blarina_meridensis"
"Cryptotis_merriami","Cryptotis_merriami"
"Cryptotis_nelsoni","Cryptotis_nelsoni"
"Cryptotis_niausa","Cryptotis_niausa"
"Cryptotis_niausa","Cryptosis_niausia"
"Cryptotis_nigrescens","Cryptotis_nigrescens"
"Cryptotis_oreoryctes","Cryptotis_oreoryctes"
"Cryptotis_perijensis","Cryptotis_perijensis"
"Cryptotis_peruviensis","Cryptotis_peruviensis"
"Cryptotis_phillipsii","Cryptotis_phillipsii"
"Cryptotis_phillipsii","Notiosorex_phillipsii"
"Cryptotis_squamipes","Cryptotis_squamipes"
"Cryptotis_tamensis","Cryptotis_tamensis"
"Cryptotis_thomasi","Cryptotis_thomasi"
"Cryptotis_thomasi","Cryptotis_avia"
"Cryptotis_tropicalis","Cryptotis_tropicalis"
"Cryptotis_tropicalis","?_tropicalis"
"Cryptotis_tropicalis","Cryptotis_parva"
"Cryptotis_venezuelensis","Cryptotis_venezuelensis"
"Ctenodactylus_gundi","Ctenodactylus_gundi"
"Ctenodactylus_gundi","Ctenodactylus_massonii"
"Ctenodactylus_vali","Ctenodactylus_vali"
"Ctenodactylus_vali","Ctenodactylus_joleaudi"
"Ctenomys_andersoni","Ctenomys_andersoni"
"Ctenomys_argentinus","Ctenomys_argentinus"
"Ctenomys_australis","Ctenomys_australis"
"Ctenomys_bergi","Ctenomys_bergi"
"Ctenomys_boliviensis","Ctenomys_boliviensis"
"Ctenomys_bonettoi","Ctenomys_bonettoi"
"Ctenomys_brasiliensis","Ctenomys_brasiliensis"
"Ctenomys_coludo","Ctenomys_coludo"
"Ctenomys_conoveri","Ctenomys_conoveri"
"Ctenomys_dorbignyi","Ctenomys_dorbignyi"
"Ctenomys_dorsalis","Ctenomys_dorsalis"
"Ctenomys_emilianus","Ctenomys_emilianus"
"Ctenomys_erikacuellarae","Ctenomys_erikacuellarae"
"Ctenomys_famosus","Ctenomys_famosus"
"Ctenomys_flamarioni","Ctenomys_flamarioni"
"Ctenomys_fochi","Ctenomys_fochi"
"Ctenomys_fodax","Ctenomys_fodax"
"Ctenomys_frater","Ctenomys_frater"
"Ctenomys_fulvus","Ctenomys_fulvus"
"Ctenomys_haigi","Ctenomys_haigi"
"Ctenomys_ibicuiensis","Ctenomys_ibicuiensis"
"Ctenomys_johannis","Ctenomys_johannis"
"Ctenomys_juris","Ctenomys_juris"
"Ctenomys_knighti","Ctenomys_knighti"
"Ctenomys_lami","Ctenomys_lami"
"Ctenomys_latro","Ctenomys_latro"
"Ctenomys_lessai","Ctenomys_lessai"
"Ctenomys_leucodon","Ctenomys_leucodon"
"Ctenomys_lewisi","Ctenomys_lewisi"
"Ctenomys_magellanicus","Ctenomys_magellanicus"
"Ctenomys_maulinus","Ctenomys_maulinus"
"Ctenomys_mendocinus","Ctenomys_mendocinus"
"Ctenomys_minutus","Ctenomys_minutus"
"Ctenomys_occultus","Ctenomys_occultus"
"Ctenomys_opimus","Ctenomys_opimus"
"Ctenomys_osvaldoreigi","Ctenomys_osvaldoreigi"
"Ctenomys_pearsoni","Ctenomys_pearsoni"
"Ctenomys_perrensi","Ctenomys_perrensi"
"Ctenomys_perrensi","Ctenomys_perrensis"
"Ctenomys_peruanus","Ctenomys_peruanus"
"Ctenomys_pilarensis","Ctenomys_pilarensis"
"Ctenomys_pontifex","Ctenomys_pontifex"
"Ctenomys_pundti","Ctenomys_pundti"
"Ctenomys_rionegrensis","Ctenomys_rionegrensis"
"Ctenomys_roigi","Ctenomys_roigi"
"Ctenomys_saltarius","Ctenomys_saltarius"
"Ctenomys_scagliai","Ctenomys_scagliai"
"Ctenomys_sericeus","Ctenomys_sericeus"
"Ctenomys_sociabilis","Ctenomys_sociabilis"
"Ctenomys_steinbachi","Ctenomys_steinbachi"
"Ctenomys_talarum","Ctenomys_talarum"
"Ctenomys_torquatus","Ctenomys_torquatus"
"Ctenomys_tuconax","Ctenomys_tuconax"
"Ctenomys_tucumanus","Ctenomys_tucumanus"
"Ctenomys_tulduco","Ctenomys_tulduco"
"Ctenomys_validus","Ctenomys_validus"
"Ctenomys_viperinus","Ctenomys_viperinus"
"Ctenomys_yatesi","Ctenomys_yatesi"
"Ctenomys_yolandae","Ctenomys_yolandae"
"Cuniculus_paca","Cuniculus_paca"
"Cuniculus_paca","Agouti_paca"
"Cuniculus_paca","Coelogenys_paca"
"Cuniculus_paca","Mus_paca"
"Cuniculus_taczanowskii","Cuniculus_taczanowskii"
"Cuniculus_taczanowskii","?_taczanowskii"
"Cuniculus_taczanowskii","Agouti_taczanowskii"
"Cuniculus_taczanowskii","Coelogenys_taczanowskii"
"Cuniculus_taczanowskii","Cuniculus_sierrae"
"Cuon_alpinus","Cuon_alpinus"
"Cuon_alpinus","Canis_alpinus"
"Cuscomys_ashaninka","Cuscomys_ashaninka"
"Cyclopes_didactylus","Cyclopes_didactylus"
"Cyclopes_didactylus","Myrmecophaga_didactyla"
"Cyclopes_didactylus","Myrmecophaga_monodactyla"
"Cyclopes_didactylus","Myrmecophaga_unicolor"
"Cynictis_penicillata","Cynictis_penicillata"
"Cynocephalus_volans","Cynocephalus_volans"
"Cynocephalus_volans","Cynocephalus_philippinensis"
"Cynocephalus_volans","Galeopithecus_marmoratus"
"Cynocephalus_volans","Galeopithecus_philippinensis"
"Cynocephalus_volans","Galeopithecus_rufus"
"Cynocephalus_volans","Galeopithecus_temmincki"
"Cynocephalus_volans","Galeopithecus_ternatensis"
"Cynocephalus_volans","Galeopithecus_undatus"
"Cynocephalus_volans","Galeopithecus_volans"
"Cynocephalus_volans","Lemur_volans"
"Cynogale_bennettii","Cynogale_bennettii"
"Cynogale_bennettii","Cynogale_lowei"
"Cynogale_bennettii","Viverra_carcharias"
"Cynomops_abrasus","Cynomops_abrasus"
"Cynomops_greenhalli","Cynomops_greenhalli"
"Cynomops_greenhalli","Molossops_greenhalli"
"Cynomops_mexicanus","Cynomops_mexicanus"
"Cynomops_mexicanus","Molossops_greenhalli"
"Cynomops_planirostris","Cynomops_planirostris"
"Cynomops_planirostris","Cynomops_paranus"
"Cynomops_planirostris","Molossops_paranus"
"Cynomops_planirostris","Molossops_planirostris"
"Cynomops_planirostris","Molossus_planirostris"
"Cynomys_gunnisoni","Cynomys_gunnisoni"
"Cynomys_gunnisoni","Spermophilus_gunnisoni"
"Cynomys_leucurus","Cynomys_leucurus"
"Cynomys_ludovicianus","Cynomys_ludovicianus"
"Cynomys_ludovicianus","Arctomys_ludoviciana"
"Cynomys_ludovicianus","Cynomys_arizonensis"
"Cynomys_ludovicianus","Cynomys_cinereus"
"Cynomys_ludovicianus","Cynomys_meadensis"
"Cynomys_ludovicianus","Cynomys_pyrrotrichus"
"Cynomys_ludovicianus","Monax_missouriensis"
"Cynomys_mexicanus","Cynomys_mexicanus"
"Cynomys_parvidens","Cynomys_parvidens"
"Cynopterus_brachyotis","Cynopterus_brachyotis"
"Cynopterus_horsfieldii","Cynopterus_horsfieldii"
"Cynopterus_luzoniensis","Cynopterus_luzoniensis"
"Cynopterus_luzoniensis","Pachysoma_luzoniense"
"Cynopterus_minutus","Cynopterus_minutus"
"Cynopterus_nusatenggara","Cynopterus_nusatenggara"
"Cynopterus_sphinx","Cynopterus_sphinx"
"Cynopterus_sphinx","Pachysoma_brevicaudatum"
"Cynopterus_sphinx","Pteropus_pusillus"
"Cynopterus_titthaecheilus","Cynopterus_titthaecheilus"
"Cynopterus_titthaecheilus","Cynopterus_titthaecheileus"
"Cystophora_cristata","Cystophora_cristata"
"Cystophora_cristata","Cystophora_antillarum"
"Cystophora_cristata","Cystophora_borealis"
"Cystophora_cristata","Cytophora_cristata"
"Cystophora_cristata","Phoca_cristata"
"Cystophora_cristata","Phoca_mitrata"
"Cyttarops_alecto","Cyttarops_alecto"
"Dacnomys_millardi","Dacnomys_millardi"
"Dacnomys_millardi","Dacnomys_wroughtoni"
"Dactylomys_boliviensis","Dactylomys_boliviensis"
"Dactylomys_dactylinus","Dactylomys_dactylinus"
"Dactylomys_peruanus","Dactylomys_peruanus"
"Dactylopsila_megalura","Dactylopsila_megalura"
"Dactylopsila_tatei","Dactylopsila_tatei"
"Dactylopsila_trivirgata","Dactylopsila_trivirgata"
"Dama_dama","Dama_dama"
"Dama_dama","Cervus_albus"
"Dama_dama","Cervus_dama"
"Dama_dama","Cervus_leucaethiops"
"Dama_dama","Cervus_maura"
"Dama_dama","Cervus_mauricus"
"Dama_dama","Cervus_niger"
"Dama_dama","Cervus_platyceros"
"Dama_dama","Cervus_plinii"
"Dama_mesopotamica","Dama_dama"
"Damaliscus_lunatus","Damaliscus_lunatus"
"Damaliscus_lunatus","Antilope_lunata"
"Damaliscus_pygargus","Damaliscus_pygargus"
"Damaliscus_pygargus","?_dorcas"
"Damaliscus_pygargus","Antilope_dorcas"
"Damaliscus_pygargus","Antilope_pygargus"
"Damaliscus_pygargus","Damaliscus_dorcas"
"Damaliscus_pygargus","Damaliscus_pygarus"
"Dasycercus_blythi","Dasycercus_blythi"
"Dasycercus_blythi","Dasycerus_hillieri"
"Dasycercus_blythi","Phascogale_blythi"
"Dasycercus_cristicauda","Dasycercus_cristicauda"
"Dasycercus_cristicauda","Chaetocercus_cristicauda"
"Dasycercus_cristicauda","Dasycercus_hillieri"
"Dasykaluta_rosamondae","Dasykaluta_rosamondae"
"Dasykaluta_rosamondae","Antechinus_rosamondae"
"Dasymys_foxi","Dasymys_foxi"
"Dasymys_incomtus","Dasymys_incomtus"
"Dasymys_incomtus","Dasymys_gueinzii"
"Dasymys_incomtus","Dasymys_helukus"
"Dasymys_incomtus","Dasymys_medius"
"Dasymys_incomtus","Dasymys_orthos"
"Dasymys_incomtus","Dasymys_savannus"
"Dasymys_montanus","Dasymys_montanus"
"Dasymys_nudipes","Dasymys_nudipes"
"Dasymys_rufulus","Dasymys_rufulus"
"Dasyprocta_azarae","Dasyprocta_azarae"
"Dasyprocta_coibae","Dasyprocta_coibae"
"Dasyprocta_fuliginosa","Dasyprocta_fuliginosa"
"Dasyprocta_guamara","Dasyprocta_guamara"
"Dasyprocta_kalinowskii","Dasyprocta_kalinowskii"
"Dasyprocta_leporina","Dasyprocta_leporina"
"Dasyprocta_leporina","Dasyprocta_aguti"
"Dasyprocta_leporina","Dasyprocta_noblei"
"Dasyprocta_leporina","Dasyprocta_rubrata"
"Dasyprocta_leporina","Mus_aguti"
"Dasyprocta_leporina","Mus_leporinus"
"Dasyprocta_mexicana","Dasyprocta_mexicana"
"Dasyprocta_prymnolopha","Dasyprocta_prymnolopha"
"Dasyprocta_punctata","Dasyprocta_punctata"
"Dasyprocta_ruatanica","Dasyprocta_ruatanica"
"Dasypus_kappleri","Dasypus_kappleri"
"Dasypus_novemcinctus","Dasypus_novemcinctus"
"Dasypus_novemcinctus","Tatusia_novemcincta"
"Dasypus_pilosus","Dasypus_pilosus"
"Dasypus_pilosus","Cryptophractus_pilosus"
"Dasypus_sabanicola","Dasypus_sabanicola"
"Dasypus_septemcinctus","Dasypus_septemcinctus"
"Dasyuroides_byrnei","Dasyuroides_byrnei"
"Dasyuroides_byrnei","Dasycercus_byrnei"
"Dasyurus_albopunctatus","Dasyurus_albopunctatus"
"Dasyurus_albopunctatus","Satanellus_albopunctatus"
"Dasyurus_geoffroii","Dasyurus_geoffroii"
"Dasyurus_hallucatus","Dasyurus_hallucatus"
"Dasyurus_hallucatus","Satanellus_hallucatus"
"Dasyurus_maculatus","Dasyurus_maculatus"
"Dasyurus_maculatus","Viverra_maculata"
"Dasyurus_spartacus","Dasyurus_spartacus"
"Dasyurus_spartacus","Satanellus_spartacus"
"Dasyurus_viverrinus","Dasyurus_viverrinus"
"Dasyurus_viverrinus","Didelphis_viverrina"
"Dasyurus_viverrinus","Satanellus_viverrinus"
"Daubentonia_madagascariensis","Daubentonia_madagascariensis"
"Daubentonia_madagascariensis","Cheiromys_madagascariensis"
"Daubentonia_madagascariensis","Chiromys_madagascariensis"
"Daubentonia_madagascariensis","Lemur_psilodactylus"
"Daubentonia_madagascariensis","Myslemur_madagascariensis"
"Daubentonia_madagascariensis","Myspithecus_madagascariensis"
"Daubentonia_madagascariensis","Sciurus_madagascariensis"
"Delanymys_brooksi","Delanymys_brooksi"
"Delomys_altimontanus","Delomys_altimontanus"
"Delomys_dorsalis","Delomys_dorsalis"
"Delomys_dorsalis","?_dorsalis"
"Delomys_dorsalis","Akondon_dorsalis"
"Delomys_dorsalis","Delomys_collinus"
"Delomys_dorsalis","Hesperomys_dorsalis"
"Delomys_dorsalis","Thomasomys_dorsalis"
"Delomys_sublineatus","Delomys_sublineatus"
"Delomys_sublineatus","Oryzomys_sublineatus"
"Delphinapterus_leucas","Delphinapterus_leucas"
"Delphinapterus_leucas","Balaena_albicans"
"Delphinapterus_leucas","Beluga_angustata"
"Delphinapterus_leucas","Beluga_borealis"
"Delphinapterus_leucas","Beluga_canadensis"
"Delphinapterus_leucas","Beluga_catodon"
"Delphinapterus_leucas","Beluga_concreta"
"Delphinapterus_leucas","Beluga_declivis"
"Delphinapterus_leucas","Beluga_glacialis"
"Delphinapterus_leucas","Beluga_kingii"
"Delphinapterus_leucas","Beluga_rhinodon"
"Delphinapterus_leucas","Beluga_vermontana"
"Delphinapterus_leucas","Catodon_albicans"
"Delphinapterus_leucas","Catodon_canadensis"
"Delphinapterus_leucas","Catodon_candicans"
"Delphinapterus_leucas","Catodon_sibbaldi"
"Delphinapterus_leucas","Cephalorhynchus_hectori"
"Delphinapterus_leucas","Cetus_albicans"
"Delphinapterus_leucas","Delphinapterus_beluga"
"Delphinapterus_leucas","Delphinapterus_catodon"
"Delphinapterus_leucas","Delphinapterus_concreta"
"Delphinapterus_leucas","Delphinapterus_dorofeevi"
"Delphinapterus_leucas","Delphinapterus_freimani"
"Delphinapterus_leucas","Delphinapterus_kingi"
"Delphinapterus_leucas","Delphinapterus_leucus"
"Delphinapterus_leucas","Delphinapterus_marisalbi"
"Delphinapterus_leucas","Delphinapterus_vermontanus"
"Delphinapterus_leucas","Delphinus_albians"
"Delphinapterus_leucas","Delphinus_albicans"
"Delphinapterus_leucas","Delphinus_canadensis"
"Delphinapterus_leucas","Delphinus_kingii"
"Delphinapterus_leucas","Delphinus_leucas"
"Delphinapterus_leucas","Delphinus_leucaster"
"Delphinapterus_leucas","Delphinus_phocaena"
"Delphinapterus_leucas","Delphinus_vermontanus"
"Delphinapterus_leucas","Inia_canadensis"
"Delphinapterus_leucas","Physeter_macrocephalus"
"Delphinus_delphis","Delphinus_delphis"
"Delphinus_delphis","Delphinus_albimanus"
"Delphinus_delphis","Delphinus_algeriensis"
"Delphinus_delphis","Delphinus_bairdi"
"Delphinus_delphis","Delphinus_capensis"
"Delphinus_delphis","Delphinus_delphus"
"Delphinus_delphis","Delphinus_fluvofasciatus"
"Delphinus_delphis","Delphinus_forsteri"
"Delphinus_delphis","Delphinus_frithii"
"Delphinus_delphis","Delphinus_fulvofasciatus"
"Delphinus_delphis","Delphinus_loriger"
"Delphinus_delphis","Delphinus_major"
"Delphinus_delphis","Delphinus_marginatus"
"Delphinus_delphis","Delphinus_microps"
"Delphinus_delphis","Delphinus_moorei"
"Delphinus_delphis","Delphinus_novaezealandiae"
"Delphinus_delphis","Delphinus_novaezeelandiae"
"Delphinus_delphis","Delphinus_novaezelandiae"
"Delphinus_delphis","Delphinus_pliocaenicus"
"Delphinus_delphis","Delphinus_pliocaenus"
"Delphinus_delphis","Delphinus_ponticus"
"Delphinus_delphis","Delphinus_sao"
"Delphinus_delphis","Delphinus_zelandae"
"Delphinus_delphis","Eudelphinus_delphis"
"Delphinus_delphis","Eudelphinus_pliocaenus"
"Delphinus_delphis","Lagenorhynchus_decastelnau"
"Deltamys_kempi","Deltamys_kempi"
"Deltamys_kempi","Akodon_kempi"
"Dendrogale_melanura","Dendrogale_melanura"
"Dendrogale_melanura","Tupaia_melanura"
"Dendrogale_murina","Dendrogale_murina"
"Dendrogale_murina","Tupaia_murina"
"Dendrohyrax_arboreus","Dendrohyrax_arboreus"
"Dendrohyrax_arboreus","Dendrohyrax_validus"
"Dendrohyrax_arboreus","Hyrax_arboreus"
"Dendrohyrax_dorsalis","Dendrohyrax_dorsalis"
"Dendrohyrax_validus","Dendrohyrax_arboreus"
"Dendrolagus_bennettianus","Dendrolagus_bennettianus"
"Dendrolagus_dorianus","Dendrolagus_dorianus"
"Dendrolagus_goodfellowi","Dendrolagus_goodfellowi"
"Dendrolagus_goodfellowi","Dendrolagus_buergersi"
"Dendrolagus_goodfellowi","Dendrolagus_shawmayeri"
"Dendrolagus_inustus","Dendrolagus_inustus"
"Dendrolagus_lumholtzi","Dendrolagus_lumholtzi"
"Dendrolagus_matschiei","Dendrolagus_matschiei"
"Dendrolagus_mayri","Dendrolagus_mayri"
"Dendrolagus_mbaiso","Dendrolagus_mbaiso"
"Dendrolagus_notatus","Dendrolagus_notatus"
"Dendrolagus_pulcherrimus","Dendrolagus_pulcherrimus"
"Dendrolagus_scottae","Dendrolagus_scottae"
"Dendrolagus_spadix","Dendrolagus_spadix"
"Dendrolagus_stellarum","Dendrolagus_stellarum"
"Dendrolagus_ursinus","Dendrolagus_ursinus"
"Dendrolagus_ursinus","Dendrolagus_leucogenys"
"Dendromus_insignis","Dendromus_insignis"
"Dendromus_insignis","Dendromus_mesomelas"
"Dendromus_insignis","Dendromys_insignis"
"Dendromus_kahuziensis","Dendromus_kahuziensis"
"Dendromus_lachaisei","Dendromus_lachaisei"
"Dendromus_lovati","Dendromus_lovati"
"Dendromus_melanotis","Dendromus_melanotis"
"Dendromus_melanotis","Dendromus_arenarius"
"Dendromus_melanotis","Dendromus_concinnus"
"Dendromus_melanotis","Dendromus_exoneratus"
"Dendromus_melanotis","Dendromus_nigrifrons"
"Dendromus_melanotis","Dendromus_spectabilis"
"Dendromus_melanotis","Dendromys_melanotis"
"Dendromus_melanotis","Dendromys_nigrifrons"
"Dendromus_melanotis","Dendromys_subtilis"
"Dendromus_melanotis","Poemys_melanotis"
"Dendromus_mesomelas","Dendromus_mesomelas"
"Dendromus_mesomelas","Dendromus_ayresi"
"Dendromus_mesomelas","Dendromus_typicus"
"Dendromus_mesomelas","Dendromus_typus"
"Dendromus_mesomelas","Dendromys_pumilio"
"Dendromus_messorius","Dendromus_messorius"
"Dendromus_messorius","Dendromus_ruddi"
"Dendromus_messorius","Dendromys_messorius"
"Dendromus_mystacalis","Dendromus_mystacalis"
"Dendromus_mystacalis","Dendromus_acraeus"
"Dendromus_mystacalis","Dendromus_jamesoni"
"Dendromus_mystacalis","Dendromus_lineatus"
"Dendromus_mystacalis","Dendromus_ochropus"
"Dendromus_mystacalis","Dendromus_whytei"
"Dendromus_mystacalis","Dendromys_mystacalis"
"Dendromus_nyikae","Dendromus_nyikae"
"Dendromus_nyikae","Dendromus_longicaudatus"
"Dendromus_oreas","Dendromus_oreas"
"Dendromus_ruppi","Dendromus_ruppi"
"Dendromus_vernayi","Dendromus_vernayi"
"Dendroprionomys_rousseloti","Dendroprionomys_rousseloti"
"Deomys_ferrugineus","Deomys_ferrugineus"
"Dephomys_defua","Dephomys_defua"
"Dephomys_defua","?_defua"
"Dephomys_defua","Stochomys_defua"
"Desmalopex_leucopterus","Desmalopex_leucopterus"
"Desmalopex_leucopterus","Pteropus_leucopterus"
"Desmalopex_microleucopterus","Desmalopex_microleucopterus"
"Desmana_moschata","Desmana_moschata"
"Desmana_moschata","Castor_moschata"
"Desmodilliscus_braueri","Desmodilliscus_braueri"
"Desmodilliscus_braueri","Desmodilliscus_buchanani"
"Desmodillus_auricularis","Desmodillus_auricularis"
"Desmodillus_auricularis","Gerbillus_brevicaudatus"
"Desmodus_rotundus","Desmodus_rotundus"
"Desmomys_harringtoni","Desmomys_harringtoni"
"Desmomys_yaldeni","Desmomys_yaldeni"
"Dicerorhinus_sumatrensis","Dicerorhinus_sumatrensis"
"Dicerorhinus_sumatrensis","Didermocerus_sumatrensis"
"Dicerorhinus_sumatrensis","Rhinoceros_crossii"
"Dicerorhinus_sumatrensis","Rhinoceros_sumatrensis"
"Diceros_bicornis","Diceros_bicornis"
"Diclidurus_albus","Diclidurus_albus"
"Diclidurus_ingens","Diclidurus_ingens"
"Diclidurus_scutatus","Diclidurus_scutatus"
"Dicrostonyx_groenlandicus","Dicrostonyx_groenlandicus"
"Dicrostonyx_groenlandicus","Arvicola_rubricatus"
"Dicrostonyx_groenlandicus","Dicrostonyx_hudsonius"
"Dicrostonyx_groenlandicus","Dicrostonyx_kilangmiutak"
"Dicrostonyx_groenlandicus","Dicrostonyx_rubricatus"
"Dicrostonyx_hudsonius","Dicrostonyx_hudsonius"
"Dicrostonyx_hudsonius","Mus_hudsonius"
"Dicrostonyx_nelsoni","Dicrostonyx_nelsoni"
"Dicrostonyx_nelsoni","Dicrostonyx_exsul"
"Dicrostonyx_nelsoni","Dicrostonyx_unalascensis"
"Dicrostonyx_nunatakensis","Dicrostonyx_nunatakensis"
"Dicrostonyx_richardsoni","Dicrostonyx_richardsoni"
"Dicrostonyx_torquatus","Dicrostonyx_torquatus"
"Dicrostonyx_torquatus","Dicrostonyx_chionopaes"
"Dicrostonyx_torquatus","Lemmus_ungulatus"
"Dicrostonyx_torquatus","Mus_lenae"
"Dicrostonyx_torquatus","Mus_lenensis"
"Dicrostonyx_torquatus","Mus_torquatus"
"Dicrostonyx_torquatus","Myodes_torquatus"
"Dicrostonyx_unalascensis","Dicrostonyx_unalascensis"
"Dicrostonyx_unalascensis","Dicrostonyx_groenlandicus"
"Dicrostonyx_unalascensis","Dicrostonyx_stevensoni"
"Didelphis_albiventris","Didelphis_albiventris"
"Didelphis_aurita","Didelphis_aurita"
"Didelphis_imperfecta","Didelphis_imperfecta"
"Didelphis_marsupialis","Didelphis_marsupialis"
"Didelphis_pernigra","Didelphis_pernigra"
"Didelphis_virginiana","Didelphis_virginiana"
"Didelphis_virginiana","Didelphis_marsupialis"
